id,latitude,longitude,severity,severity2,road_length_shutdown,dateof,day_of_week,month_of_year,week_of_year,time,city,zipcode,highway,street,side,special_condition,light,weather,wind,wind_speed,precipitation,visibility
A-2220411,33.46195,-112.14625,Somewhat Delay,Minor/Slight,0,2020-03-25,Wed,3,13,14:49:32,Phoenix,85009,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-2222163,33.5531,-112.117,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,17:51:17,Phoenix,85051,Street,N 27th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2222164,33.52003,-112.11222,Somewhat Delay,Minor/Slight,0,2020-03-25,Wed,3,13,18:15:03,Phoenix,85015,highway,I-17 N,R,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2222165,33.46585,-112.1,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,18:38:24,Phoenix,85007-1611,Street,W McDowell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2222166,33.4512,-112.1089,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,21:34:09,Phoenix,85009-4412,Street,W Van Buren St,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,10,0,10
A-2222167,33.53455,-112.11243,Somewhat Delay,Minor/Slight,0,2020-03-25,Wed,3,13,21:36:54,Phoenix,85015,highway,Black Canyon Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,10,0,10
A-2222169,33.441320000000005,-112.1087,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,23:49:29,Phoenix,85009,Street,W Grant St,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2222170,33.6256,-112.1,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,23:55:29,Phoenix,85023-4309,Street,W Greenway Rd,L,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2222173,33.6256,-112.09969,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,00:10:11,Phoenix,85023,Street,N 19th Ave,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2222174,33.55312,-112.1129,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,00:11:24,Phoenix,85051,highway,N Black Canyon Hwy,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2222178,33.66897,-112.05909,Moderate Delay,Moderate,0,2020-03-26,Thu,3,13,00:51:09,Phoenix,85024,highway,AZ-101 Loop E,R,Unknown,Daylight,Fair,Other,5,0,10
A-2222179,33.68375,-112.11407,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,00:47:25,Phoenix,85027,highway,N Black Canyon Hwy,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2222180,33.55312,-112.1129,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,01:11:01,Phoenix,85051,highway,N Black Canyon Hwy,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2222183,33.46989,-112.26857,Somewhat Delay,Minor/Slight,0,2020-03-26,Thu,3,13,01:57:15,Phoenix,85037,highway,Agua Fria Fwy S,R,RoadHighwayJunction,Daylight,Fair,Other,15,0,10
A-2222184,33.46482,-112.2694,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,03:00:09,Phoenix,85037,Street,W McDowell Rd,R,Signal_StopSign,Daylight,Fair,Other,15,0,10
A-2222192,33.66917,-112.05912,Somewhat Delay,Minor/Slight,0,2020-03-26,Thu,3,13,05:13:43,Phoenix,85024,highway,Pima Fwy W,R,Unknown,Daylight,Fair,Other,9,0,10
A-2222197,33.62624,-112.01336,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,06:02:25,Phoenix,85032-4542,Street,E Greenway Rd,L,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2222200,33.63975,-112.12498,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,06:06:00,Phoenix,85053,Street,W Bell Rd,R,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2222201,33.46569,-111.9956,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,06:11:55,Phoenix,85008-4308,Street,E McDowell Rd,L,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-2222208,33.37815,-111.98701,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,07:13:20,Phoenix,85042,Street,S 44th St,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2222221,33.480470000000004,-112.00421,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,09:20:49,Phoenix,85018,Street,N 36th St,R,Signal_StopSign,Daylight,Fair,Other,14,0,10
A-2222227,33.50945,-112.0997,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,10:53:13,Phoenix,85015-3422,Street,N 19th Ave,R,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-2222228,33.65465,-112.13448,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,11:20:54,Phoenix,85027-4898,Street,W Union Hills Dr,L,Signal_StopSign,Daylight,Fair,Other,17,0,10
A-2222235,33.50926,-112.065,Slight Delay,Minor/Slight,0,2020-03-26,Thu,3,13,13:22:45,Phoenix,85012-1617,Street,E Camelback Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,13,0,10
A-2224099,33.55314,-112.14292,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,04:39:35,Phoenix,85051-5815,Street,N 39th Ave,R,Signal_StopSign,Daylight,Fair,Unknown,NA,0,10
A-2224102,33.64022,-112.0654,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,05:11:18,Phoenix,85022,Street,N 7th St,L,Signal_StopSign,Daylight,Fair,Unknown,NA,0,10
A-2224106,33.58186,-112.12208,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,05:35:25,Phoenix,85029,Street,N 28th Dr,R,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2224107,33.53846,-112.15149,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,05:49:26,Phoenix,85051,Street,N 43rd Ave,R,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2224108,33.480270000000004,-112.07367,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,05:50:20,Phoenix,85004-1031,Street,N Central Ave,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2224109,33.67283,-112.0238,Somewhat Delay,Minor/Slight,0,2020-03-27,Fri,3,13,06:11:33,Phoenix,85050,highway,AZ-101 Loop W,R,RoadHighwayJunction,Daylight,Fair,Other,8,0,10
A-2224118,33.66885,-112.0998,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,07:34:00,Phoenix,85027,Street,N 19th Ave,R,Signal_StopSign,Daylight,Fair,Other,14,0,10
A-2224120,33.47448,-112.03847,Somewhat Delay,Minor/Slight,0,2020-03-27,Fri,3,13,07:44:37,Phoenix,85006,highway,Piestewa Fwy N,R,Unknown,Daylight,Fair,Other,12,0,10
A-2224122,33.480259999999994,-112.0393,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,07:55:52,Phoenix,85006,Street,E Thomas Rd,R,Unknown,Daylight,Fair,Other,12,0,10
A-2224125,33.494890000000005,-112.13434,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,08:27:34,Phoenix,85019,Street,W Grand Ave,R,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-2224130,33.42888,-112.0825,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,09:43:02,Phoenix,85007,highway,W Maricopa Fwy,L,Signal_StopSign,Daylight,Fair,Windy,21,0,10
A-2224131,33.39222,-112.082,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,10:00:05,Phoenix,85041-5696,Street,S 7th Ave,L,Signal_StopSign,Daylight,Fair,Windy,21,0,10
A-2224132,33.49495,-112.11706,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,10:33:13,Phoenix,85017-4305,Street,N 27th Ave,L,Signal_StopSign,Daylight,Fair,Other,17,0,10
A-2224136,33.62634,-111.996,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,11:30:21,Phoenix,85032-4748,Street,E Greenway Rd,R,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-2224138,33.5088,-112.255,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,12:47:52,Phoenix,85037,Street,N 91st Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2224139,33.53846,-112.15149,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,13:02:14,Phoenix,85051,Street,N 43rd Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,13,0,10
A-2224141,33.46598,-112.18644,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,13:21:15,Phoenix,85035,Street,W McDowell Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2224142,33.38609,-112.0302,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,13:14:56,Phoenix,85042,Street,S 24th St,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,15,0,10
A-2224143,33.55273,-112.0652,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,13:45:03,Phoenix,85020,Street,N 7th St,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2224146,33.49507,-112.1865,Extreme Delay,Severe,0.494,2020-03-27,Fri,3,13,14:21:17,Phoenix,85031-2421,Street,W Indian School Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2224147,33.49493,-112.19508,Extreme Delay,Severe,0.494,2020-03-27,Fri,3,13,14:21:17,Phoenix,85033,Street,W Indian School Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2224148,33.50562,-112.04753999999998,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,14:30:46,Phoenix,85016,Street,E Highland Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2225378,33.67283,-112.0238,Somewhat Delay,Minor/Slight,0,2020-03-27,Fri,3,13,17:15:18,Phoenix,85050,highway,AZ-101 Loop W,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2225380,33.43675,-112.10001,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,20:06:24,Phoenix,85007-3522,Street,W Buckeye Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2225382,33.49499,-112.14295,Slight Delay,Minor/Slight,0,2020-03-27,Fri,3,13,21:51:36,Phoenix,85019-3509,Street,N 39th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2225383,33.46232,-112.18629,Somewhat Delay,Minor/Slight,0,2020-03-28,Sat,3,13,00:09:30,Phoenix,85043,Street,N 59th Ave,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2225384,33.46598,-112.18644,Somewhat Delay,Minor/Slight,0,2020-03-27,Fri,3,13,22:45:16,Phoenix,85035,Street,W McDowell Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2225390,33.647729999999996,-112.03086,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,02:45:03,Phoenix,85022,Street,E Grovers Ave,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2225394,33.5531,-112.117,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,03:57:11,Phoenix,85051,Street,N 27th Ave,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2225395,33.49496,-112.15171,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,03:36:46,Phoenix,85031-2978,Street,N 43rd Ave,L,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2225405,33.48032,-112.03019,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,04:19:30,Phoenix,85016-7828,Street,E Thomas Rd,L,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2225408,33.495020000000004,-112.0999,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,05:29:47,Phoenix,85015-5113,Street,W Indian School Rd,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2225410,33.52411,-112.0998,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,05:02:28,Phoenix,85015-2441,Street,W Bethany Home Rd,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2225411,33.4875,-112.06942,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,05:08:42,Phoenix,85012-2302,Street,N 3rd St,L,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2225412,33.50954,-112.10849,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,05:12:13,Phoenix,85015,Street,N 23rd Ave,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2225413,33.52394,-112.15154,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,05:24:56,Phoenix,85019,Street,N 43rd Ave,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2225416,33.3929,-112.03875,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,06:13:59,Phoenix,85042,Street,S 20th St,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2225422,33.465790000000005,-112.0302,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,07:29:25,Phoenix,85006-2440,Street,E McDowell Rd,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2225424,33.56307,-112.11696,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,08:23:54,Phoenix,85051-4015,Street,N 27th Ave,L,Unknown,Daylight,Fair,Other,9,0,10
A-2225430,33.4591,-111.99512,Somewhat Delay,Minor/Slight,0,2020-03-28,Sat,3,13,11:33:02,Phoenix,85008,Street,N 40th St,R,Unknown,Daylight,Fair,Other,7,0,10
A-2225432,33.52394,-112.15154,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,10:49:57,Phoenix,85019,Street,N 43rd Ave,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2225434,33.50945,-112.0997,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,10:52:13,Phoenix,85015-3422,Street,N 19th Ave,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2225435,33.48049,-112.15165,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,11:01:13,Phoenix,85019-4335,Street,W Thomas Rd,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2225439,33.465790000000005,-112.0302,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,12:33:22,Phoenix,85006-2440,Street,E McDowell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2225440,33.55312,-112.1083,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,12:42:49,Phoenix,85021-4938,Street,W Northern Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2225442,33.47291,-112.04766,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,13:18:56,Phoenix,85006-1823,Street,N 16th St,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2225445,33.54958,-112.11248,Somewhat Delay,Minor/Slight,0,2020-03-28,Sat,3,13,15:43:06,Phoenix,85021,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2225446,33.75493,-112.12621,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,15:08:17,Phoenix,85085,highway,I-17 N,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2226461,33.48004,-111.96091,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,16:05:53,Phoenix,85018-8157,Street,E Thomas Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2226462,33.494279999999996,-112.23771,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,17:08:01,Phoenix,85033-2905,Street,W Indian School Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2226463,33.50946,-112.13419,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,17:39:03,Phoenix,85019-2707,Street,W Camelback Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2226464,33.3932,-112.0301,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,19:30:40,Phoenix,85040,Street,E Southern Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2226465,33.53864,-112.09951,Somewhat Delay,Minor/Slight,0,2020-03-28,Sat,3,13,20:26:03,Phoenix,85021,Street,N 19th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2226466,33.63596,-112.11584,Somewhat Delay,Minor/Slight,0,2020-03-28,Sat,3,13,21:02:06,Phoenix,85053,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2226468,33.50184,-112.04377,Slight Delay,Minor/Slight,0,2020-03-28,Sat,3,13,21:38:46,Phoenix,85016,highway,Piestewa Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2226477,33.55294,-112.08259,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,05:15:07,Phoenix,85021,Street,N 7th Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2226479,33.4612,-112.08812,Moderate Delay,Moderate,0.638,2020-03-29,Sun,3,13,06:15:08,Phoenix,85007,highway,I-10 E,R,Unknown,Daylight,Fair,Other,3,0,10
A-2226480,33.37769,-112.0303,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,05:36:39,Phoenix,85042,Street,S 24th St,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2226481,33.494859999999996,-111.9869,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,05:39:07,Phoenix,85018-5421,Street,N 44th St,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2226482,33.30514,-112.0146,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,05:44:35,Phoenix,85048,Street,S 32nd St,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2226490,33.4587,-112.13448,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,08:43:30,Phoenix,85009,Street,N 35th Ave,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2226492,33.65486,-112.0656,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,08:55:28,Phoenix,85024-2904,Street,E Union Hills Dr,L,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-2226494,33.48049,-112.15165,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,09:19:02,Phoenix,85019-4335,Street,W Thomas Rd,R,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-2226496,33.49496,-112.16891,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,09:43:13,Phoenix,85031,Street,W Indian School Rd,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2226497,33.49496,-112.15171,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,09:40:52,Phoenix,85031-2978,Street,N 43rd Ave,L,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2226499,33.49483,-112.03021,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,10:26:56,Phoenix,85016-6205,Street,N 24th St,L,Signal_StopSign,Daylight,Fair,Other,17,0,10
A-2226500,33.48036,-112.21192,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,11:09:55,Phoenix,85033,Street,N 71st Ave,R,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-2226506,33.436820000000004,-112.07379,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,12:16:32,Phoenix,85004-2749,Street,E Buckeye Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,13,0,10
A-2226508,33.458659999999995,-112.09129,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,12:57:18,Phoenix,85007-2227,Street,N 15th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,9,0,10
A-2226509,33.640570000000004,-112.0309,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,14:01:48,Phoenix,85022-2902,Street,E Bell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2228228,33.33428,-111.97291,Slight Delay,Minor/Slight,0,2020-03-29,Sun,3,13,23:39:03,Phoenix,85044,Street,E Warner Rd,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2228234,33.46195,-112.14625,Somewhat Delay,Minor/Slight,0.677,2020-03-30,Mon,3,13,01:10:38,Phoenix,85009,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,7,0,10
A-2228235,33.46257,-112.1293,Somewhat Delay,Minor/Slight,0,2020-03-30,Mon,3,13,01:06:30,Phoenix,85009,highway,I-10 W,R,Unknown,Daylight,Fair,Other,7,0,10
A-2228236,33.37774,-112.07326,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,01:16:42,Phoenix,85042-5452,Street,S Central Ave,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2228243,33.46598,-112.16007,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,04:26:44,Phoenix,85035,Street,W McDowell Rd,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2228245,33.37811,-111.99556,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,04:49:04,Phoenix,85042-6357,Street,E Baseline Rd,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2228248,33.40672,-112.06959,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,05:39:41,Phoenix,85040-1156,Street,S 3rd St,L,Signal_StopSign,Daylight,Fair,Unknown,NA,0,10
A-2228254,33.7991,-112.03033,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,06:52:32,Phoenix,85085,Street,N 24th St,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2228257,33.45864,-112.03898,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,07:08:11,Phoenix,85006,Street,N 20th St,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2228258,33.79927,-112.03033,Extreme Delay,Severe,0,2020-03-30,Mon,3,13,08:14:42,Phoenix,85086,Street,N 24th St,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2228259,33.44725,-112.11752,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,07:41:29,Phoenix,85009-5122,Street,W Jefferson St,L,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2228260,33.42738,-112.04789,Somewhat Delay,Minor/Slight,0,2020-03-30,Mon,3,13,07:57:48,Phoenix,85034,highway,Maricopa Fwy N,R,Unknown,Daylight,Fair,Other,6,0,10
A-2228262,33.4372,-112.20372,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,07:54:39,Phoenix,85043-7711,Street,S 67th Ave,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2228269,33.79927,-112.03052,Extreme Delay,Severe,0.068,2020-03-30,Mon,3,13,09:22:38,Phoenix,85086,Street,N 24th St,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2228271,33.48032,-112.03019,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,09:13:58,Phoenix,85016-7828,Street,E Thomas Rd,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2228274,33.79927,-112.03052,Extreme Delay,Severe,0.068,2020-03-30,Mon,3,13,14:23:22,Phoenix,85086,Street,N 24th St,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2228276,33.79927,-112.03052,Extreme Delay,Severe,0.068,2020-03-30,Mon,3,13,10:24:08,Phoenix,85086,Street,N 24th St,R,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-2228279,33.6253,-112.1171,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,10:06:18,Phoenix,85053,highway,N Black Canyon Hwy,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2228283,33.64052,-112.0135,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,10:15:51,Phoenix,85032-1922,Street,E Bell Rd,L,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2228284,33.79927,-112.03052,Extreme Delay,Severe,0.068,2020-03-30,Mon,3,13,13:23:22,Phoenix,85086,Street,N 24th St,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2228285,33.474940000000004,-112.11297,Somewhat Delay,Minor/Slight,0,2020-03-30,Mon,3,13,11:07:11,Phoenix,85009,highway,US-60 W,R,Unknown,Daylight,Fair,Other,5,0,10
A-2228286,33.480470000000004,-112.00421,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,11:09:20,Phoenix,85018,Street,N 36th St,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2228293,33.37774,-112.0647,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,12:30:27,Phoenix,85042,Street,E Baseline Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2228296,33.79927,-112.03052,Extreme Delay,Severe,0.068,2020-03-30,Mon,3,13,14:02:22,Phoenix,85086,Street,N 24th St,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2230050,33.46223,-112.0477,Somewhat Delay,Minor/Slight,0,2020-03-30,Mon,3,13,17:04:45,Phoenix,85006,Street,N 16th St,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2230051,33.42665,-112.0294,Somewhat Delay,Minor/Slight,0,2020-03-30,Mon,3,13,17:23:36,Phoenix,85034,highway,I-17 N,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2230052,33.4515,-112.1859,Somewhat Delay,Minor/Slight,0,2020-03-30,Mon,3,13,17:59:25,Phoenix,85043,highway,South Mountain Fwy,R,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2230055,33.39255,-112.0126,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,22:51:07,Phoenix,85040-3822,Street,E Southern Ave,R,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-2230058,33.42246,-112.1345,Slight Delay,Minor/Slight,0,2020-03-30,Mon,3,13,23:56:32,Phoenix,85009-6714,Street,S 35th Ave,L,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2230060,33.6619,-111.94266,Somewhat Delay,Minor/Slight,0,2020-03-31,Tue,3,13,02:39:32,Phoenix,85054,highway,AZ-101 Loop W,R,Unknown,Daylight,Fair,Other,3,0,10
A-2230061,33.66084,-111.93759,Moderate Delay,Moderate,0.687,2020-03-31,Tue,3,13,02:09:53,Phoenix,85054,highway,AZ-101 Loop W,R,Unknown,Daylight,Fair,Other,0,0,10
A-2230065,33.64066,-111.9775,Slight Delay,Minor/Slight,0,2020-03-31,Tue,3,13,03:04:18,Phoenix,85032-9343,Street,N Tatum Blvd,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2230070,33.50223,-112.1864,Slight Delay,Minor/Slight,0,2020-03-31,Tue,3,13,03:40:58,Phoenix,85033-2820,Street,W Campbell Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2230073,33.494279999999996,-112.23771,Slight Delay,Minor/Slight,0,2020-03-31,Tue,3,13,04:15:49,Phoenix,85033-2905,Street,W Indian School Rd,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
